statusCode,data
200,"{'rank': 40, 'price': 0.0002526149465337411, 'price24h': 0.00014183052029221777, 'variation24h': 78.11042786367193, 'creationBlock': 337173882, 'creationTime': '2025-05-01T18:57:34.605Z', 'exchange': {'name': 'Raydium CPMM', 'factory': 'cpmmoo8l3f4nbtegbckvnunggl7h1zpdthkxqb5qkp1c'}, 'address': '3rQt2JPA6kSrJ7WUHP1imoyoYbBXGYXLrYdqfKv7cS6T', 'mainToken': {'name': 'Toshi', 'symbol': 'Toshi', 'address': '8WzDFPNjUSV7ZPpNiqKY8NcWH9J4tDSgSeifp6Kboop'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 41, 'price': 0.00010477300089058412, 'price24h': 5.9709089361597624e-05, 'variation24h': 75.47244818302272, 'creationBlock': 299517153, 'creationTime': '2024-11-04T20:05:44.155Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'G5FK8ozyA22CNxiVmjgsib4Sqdq5RnoxXbJXvBvv9cDM', 'mainToken': {'name': 'BluffCat', 'symbol': 'BLUFF', 'address': 'ERuVbcuTrs3UCQ64391JfrpVdv4JLkqABCiZNujxpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 42, 'price': 0.0014332490681019112, 'price24h': 0.0008292165518412665, 'variation24h': 72.84376016366255, 'creationBlock': 339791725, 'creationTime': '2025-05-13T17:53:34.971Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'HSKZe9tPbsfnRHv6WoUnYgJnPea7WKPeiyfvApihnsvg', 'mainToken': {'name': 'MORK', 'symbol': 'MORK', 'address': 'ATo5zfoTpUSa2PqNCn54uGD5UDCBtc5QT2Svqm283XcH'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 43, 'price': 8.099446349408487e-05, 'price24h': 4.751389260497697e-05, 'variation24h': 70.46480314180971, 'creationTime': '2025-05-12T15:25:09.580Z', 'exchange': {'name': 'Raydium CPMM', 'factory': 'cpmmoo8l3f4nbtegbckvnunggl7h1zpdthkxqb5qkp1c'}, 'address': 'A8mBSuqKajMTSu42JDWpHjKo3vQC9sRdfpDSF3sz5HUf', 'mainToken': {'name': 'Patchy', 'symbol': 'Patchy', 'address': '6D6ccmg71x56V5Je1Mh82MFPYL38gaZqNc2LG1XMbonk'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 44, 'price': 0.004504599188796296, 'price24h': 0.0026545916635719517, 'variation24h': 69.69085116220928, 'creationBlock': 317800959, 'creationTime': '2025-02-01T15:32:21.969Z', 'exchange': {'name': 'Raydium CPMM', 'factory': 'cpmmoo8l3f4nbtegbckvnunggl7h1zpdthkxqb5qkp1c'}, 'address': 'ATbN1NcU87PuFPWzZBi95JxyRPG7iWYZHKD3KF4ZEbSW', 'mainToken': {'name': 'Life Changing Pill', 'symbol': 'LCP', 'address': '2JYuVHdmRtKu47xiNgff5eTJwxBFpTnBFkF8HYJFNL3S'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 45, 'price': 0.011397698075338867, 'price24h': 0.006834438573620079, 'variation24h': 66.76860802191263, 'creationBlock': 329086003, 'creationTime': '2025-03-25T12:54:26.889Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '6Pt6XBvkBCt2qWUkDJJG8FKdUxfpAHcScrozJLLzTBSS', 'mainToken': {'name': 'Parabolic', 'symbol': 'Parax', 'address': '9UFoZBPswibT1fWHJBNdBJ4wyKVVpJXNxfdHZnJmoon'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 46, 'price': 8.533704267968396e-05, 'price24h': 5.159093852327671e-05, 'variation24h': 65.41091347113553, 'creationBlock': 316937088, 'creationTime': '2025-01-28T14:49:10.914Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'GAx4rptad9Km7HqWP1P5EjXxja45ErMhX45rxtfgmx5t', 'mainToken': {'name': 'HODL', 'symbol': 'HODL', 'address': 'EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 47, 'price': 0.004135905258850123, 'price24h': 0.0025156181009253474, 'variation24h': 64.4091071426449, 'creationTime': '2025-05-14T23:06:56.930Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '2qbkoBs4Y5XJVyxZrb42b6r4MvS3L8ngdkLFn146MJeT', 'mainToken': {'name': 'TFNY', 'symbol': 'TFNY', 'address': '4ucDUtsj75XehbjBE9qEb8t51gucbZj2ALBVNT5pump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 48, 'price': 0.00015595287967181502, 'price24h': 9.529809529817355e-05, 'variation24h': 63.64742567399871, 'creationTime': '2025-04-24T17:55:11.544Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'DJ7HbqoKom2yHNbjNVapxLNtddRQMxeEVesjwijV3R8L', 'mainToken': {'name': 'World Series of Degens', 'symbol': 'WSOD', 'address': 'CLyhG2aVrnvbxXAXokBGvKjmNfsamPKtGW4Gu9AHpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 49, 'price': 0.0009381150749586252, 'price24h': 0.000575476127191702, 'variation24h': 63.01546330628608, 'creationBlock': 339758230, 'creationTime': '2025-05-13T14:12:21.718Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '7M9z92urYoWwi8gN1NSK6F74TVwqbd5Z5inFuFt13tVS', 'mainToken': {'name': 'Persoa\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': '\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'address': '5QvAeS2Un6ZoNjyKthGYo2ZpbcVP3diTMejyA48NEHTE'}, 'sideToken': {'name': 'Myku\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': '\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'address': 'HohL7oPEpzekWsWiDSa1ewohT92QZyumWnUqiUQKq6SK'}}"
200,"{'rank': 50, 'price': 0.00352038005584821, 'price24h': 0.0021819479453478777, 'variation24h': 61.34115680229668, 'creationBlock': 315681014, 'creationTime': '2025-01-22T17:26:54.444Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '3DSgXr57uWxC6WJc5cuCC5B1bELvRGMYY4zwA5DucBdN', 'mainToken': {'name': 'buidl', 'symbol': 'buidl', 'address': '3HfLqhtF5hR5dyBXh6BMtRaTm9qzStvEGuMa8Gx6pump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
